id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],failure_probability,risk_level
109070,301.5,310.4,1483,45.4,0,0.00338478124454074,Low
3802,297.7,308.7,1715,27.2,193,0.00338478124454074,Low
116016,297.6,308.6,1415,50.9,129,0.00338478124454074,Low
96309,301.1,310.5,1532,37.3,119,0.00338478124454074,Low
48565,301.0,311.9,1454,34.9,33,0.00338478124454074,Low
27773,300.1,311.3,1460,46.3,47,0.00338478124454074,Low
94106,299.2,308.8,1703,29.6,168,0.00338478124454074,Low
134909,300.4,311.1,1419,50.8,189,0.00338478124454074,Low
120637,299.9,311.9,1494,38.8,160,0.00338478124454074,Low
45293,301.9,310.4,1521,39.2,65,0.00338478124454074,Low
58817,300.0,310.3,1452,39.6,24,0.00338478124454074,Low
70106,303.7,312.0,1498,41.9,96,0.00338478124454074,Low
19779,301.9,310.9,1395,48.0,2,0.00338478124454074,Low
64598,297.8,309.8,1589,36.8,198,0.00338478124454074,Low
7537,301.2,310.7,1536,37.9,44,0.00338478124454074,Low
28438,298.4,310.0,1365,55.8,23,0.00338478124454074,Low
50526,300.4,312.0,1366,43.0,117,0.00338478124454074,Low
122232,298.4,309.2,1528,37.7,85,0.00338478124454074,Low
83093,298.9,309.6,1284,48.2,166,0.00338478124454074,Low
58976,299.1,308.4,1483,43.8,135,0.00338478124454074,Low
60145,298.2,309.1,1388,48.9,127,0.00338478124454074,Low
40998,299.3,308.9,1558,36.4,119,0.00338478124454074,Low
5281,303.9,313.1,1514,34.9,51,0.00338478124454074,Low
67807,298.0,307.7,1387,50.8,9,0.00338478124454074,Low
119824,302.4,311.1,1429,46.7,195,0.00338478124454074,Low
10849,301.8,310.9,1696,30.9,73,0.00338478124454074,Low
127536,297.4,308.2,1396,46.6,0,0.00338478124454074,Low
45470,296.9,308.0,1486,40.4,120,0.00338478124454074,Low
44149,297.3,308.3,1490,44.0,24,0.00338478124454074,Low
21022,297.6,308.6,1478,40.4,127,0.00338478124454074,Low
85140,298.4,308.6,1502,43.1,169,0.00338478124454074,Low
42142,300.7,310.5,1477,38.2,26,0.00338478124454074,Low
36046,299.2,308.3,1995,20.1,0,0.00338478124454074,Low
34749,300.9,310.7,1412,49.1,16,0.00338478124454074,Low
26961,297.6,308.9,1662,28.2,15,0.00338478124454074,Low
42242,300.4,310.7,1541,48.8,82,0.00338478124454074,Low
13420,302.2,311.1,1389,46.6,187,0.00338478124454074,Low
14150,304.1,313.1,1448,45.9,9,0.00338478124454074,Low
18504,300.6,310.6,1457,48.9,187,0.00338478124454074,Low
34163,297.2,308.5,1482,40.4,187,0.00338478124454074,Low
89248,304.0,312.9,1363,62.5,200,0.00338478124454074,Low
118222,300.8,311.3,1442,50.9,171,0.00338478124454074,Low
84711,301.7,309.9,1618,40.3,100,0.00338478124454074,Low
70766,303.7,312.8,1685,31.8,181,0.00338478124454074,Low
33521,300.7,311.0,1488,43.4,68,0.00338478124454074,Low
41992,301.1,312.2,1535,40.6,159,0.00338478124454074,Low
12776,302.3,310.9,1456,43.1,107,0.00338478124454074,Low
100297,301.0,311.0,1535,40.7,190,0.00338478124454074,Low
116811,302.1,311.5,1394,49.1,119,0.00338478124454074,Low
40953,297.7,309.7,1411,48.4,160,0.00338478124454074,Low
71666,297.2,308.6,1766,25.8,7,0.00338478124454074,Low
70829,300.3,311.5,1550,34.6,0,0.00338478124454074,Low
62820,298.5,310.0,1448,45.2,12,0.00338478124454074,Low
89968,298.5,308.0,1484,47.6,27,0.00338478124454074,Low
29276,300.9,310.7,1559,37.2,2,0.00338478124454074,Low
103843,300.4,311.6,1879,21.4,190,0.00338478124454074,Low
122073,299.1,310.7,1434,52.7,185,0.00338478124454074,Low
69481,297.4,308.2,1633,33.6,213,0.00338478124454074,Low
106910,298.5,307.4,1437,42.5,17,0.00338478124454074,Low
90449,297.9,309.8,1542,33.8,31,0.00338478124454074,Low
27198,295.9,306.6,1618,28.2,113,0.00338478124454074,Low
86808,301.3,311.0,1542,45.4,80,0.00338478124454074,Low
54080,298.2,309.0,1786,25.0,0,0.00338478124454074,Low
67848,299.1,308.2,1426,40.1,60,0.00338478124454074,Low
105156,301.1,310.7,1466,44.2,103,0.00338478124454074,Low
109877,300.4,311.7,1932,21.7,0,0.00338478124454074,Low
95495,296.9,307.5,1498,44.4,16,0.00338478124454074,Low
105752,300.8,311.7,1414,35.2,10,0.00338478124454074,Low
91059,300.7,310.7,1442,47.1,49,0.00338478124454074,Low
133303,302.4,310.2,1339,51.6,29,0.00338478124454074,Low
80650,300.4,311.6,1484,40.1,116,0.00338478124454074,Low
75646,298.8,310.0,1460,47.0,179,0.00338478124454074,Low
100430,297.0,308.3,1399,45.4,137,0.00338478124454074,Low
91353,298.9,308.7,1729,26.6,2,0.00338478124454074,Low
20305,299.5,309.3,1525,39.7,174,0.00338478124454074,Low
62700,297.4,308.7,1498,47.5,124,0.00338478124454074,Low
7306,297.5,308.6,1540,37.2,147,0.00338478124454074,Low
22007,297.3,308.3,1309,42.3,56,0.00338478124454074,Low
92570,301.4,310.7,1459,38.3,197,0.00338478124454074,Low
76302,300.2,310.2,1569,37.2,23,0.00338478124454074,Low
93099,301.9,310.9,1549,35.2,184,0.00338478124454074,Low
78324,298.6,309.8,1491,37.2,94,0.00338478124454074,Low
95089,300.0,309.2,1389,51.2,185,0.00338478124454074,Low
120326,296.9,307.9,1448,39.2,133,0.00338478124454074,Low
48407,302.8,312.2,1376,57.1,54,0.00338478124454074,Low
35898,299.1,310.8,1373,38.4,110,0.00338478124454074,Low
69864,302.3,311.5,1473,48.8,75,0.00338478124454074,Low
75509,302.6,312.0,1547,40.9,155,0.00338478124454074,Low
56960,301.4,310.8,2579,12.8,149,0.00338478124454074,Low
94877,300.5,311.6,1487,47.0,202,0.00338478124454074,Low
90397,299.8,310.9,1675,30.6,162,0.00338478124454074,Low
69084,298.9,308.9,1733,25.9,11,0.00338478124454074,Low
46535,298.2,307.7,1412,54.6,78,0.00338478124454074,Low
98518,298.1,310.3,1514,37.0,150,0.00338478124454074,Low
11387,299.2,308.9,1704,30.8,179,0.00338478124454074,Low
46433,299.7,309.2,1450,41.4,82,0.00338478124454074,Low
130276,298.3,309.3,1395,47.6,24,0.00338478124454074,Low
134888,300.8,312.3,1382,44.8,188,0.00338478124454074,Low
19639,300.6,310.3,1392,52.3,12,0.00338478124454074,Low
8504,297.3,308.3,1456,40.2,13,0.00338478124454074,Low
88701,298.8,309.9,1517,40.9,82,0.00338478124454074,Low
126254,299.7,311.1,2034,19.0,125,0.00338478124454074,Low
104841,300.9,310.8,1493,47.8,57,0.00338478124454074,Low
74773,300.1,309.1,1763,28.4,84,0.00338478124454074,Low
22354,297.8,309.0,1403,44.2,174,0.00338478124454074,Low
135749,302.4,311.2,1466,48.2,156,0.00338478124454074,Low
128035,300.3,310.5,1613,31.8,139,0.00338478124454074,Low
112248,300.9,310.4,1573,34.3,135,0.00338478124454074,Low
40846,298.6,309.9,1356,42.6,34,0.00338478124454074,Low
112879,300.4,309.5,1548,50.4,30,0.00338478124454074,Low
122606,299.9,309.5,1413,43.4,148,0.00338478124454074,Low
113781,300.7,309.3,1425,43.0,100,0.00338478124454074,Low
46428,300.7,311.9,1465,41.4,25,0.00338478124454074,Low
32947,301.0,310.8,1656,31.0,20,0.00338478124454074,Low
83006,302.4,311.8,1516,42.0,119,0.00338478124454074,Low
29228,300.0,309.9,1480,41.6,124,0.00338478124454074,Low
62508,300.3,310.1,1466,45.3,127,0.00338478124454074,Low
97689,297.0,307.6,1447,41.3,170,0.00338478124454074,Low
131706,300.7,310.6,1443,47.3,203,0.00338478124454074,Low
125,301.3,310.3,1548,38.6,59,0.00338478124454074,Low
74,302.3,311.1,1546,44.6,156,0.00338478124454074,Low
80191,300.9,310.8,1469,38.4,194,0.00338478124454074,Low
98385,300.2,310.4,1202,39.9,40,0.00338478124454074,Low
134239,298.0,309.2,1428,43.4,98,0.00338478124454074,Low
26472,298.9,310.1,1442,45.2,112,0.00338478124454074,Low
81498,300.7,310.7,1429,41.2,209,0.00338478124454074,Low
13092,302.5,310.3,1524,31.6,59,0.00338478124454074,Low
61830,297.2,308.5,1751,26.5,90,0.00338478124454074,Low
12191,302.0,310.5,1514,46.6,148,0.00338478124454074,Low
110666,300.5,310.6,1495,44.8,104,0.00338478124454074,Low
44953,298.7,309.6,1446,33.6,160,0.00338478124454074,Low
125021,300.5,311.5,1510,36.1,7,0.00338478124454074,Low
22154,300.4,310.4,1648,33.6,48,0.00338478124454074,Low
8370,297.4,308.3,1396,57.3,4,0.00338478124454074,Low
130105,301.2,310.7,1509,40.7,92,0.00338478124454074,Low
100585,300.0,309.2,1662,34.7,35,0.00338478124454074,Low
6769,300.5,310.2,1616,34.6,228,0.00338478124454074,Low
33813,298.3,308.0,1368,62.0,15,0.00338478124454074,Low
84791,298.3,308.6,1548,45.5,140,0.00338478124454074,Low
66603,302.2,311.6,1534,43.3,72,0.00338478124454074,Low
56502,299.1,308.5,1494,37.5,185,0.00338478124454074,Low
88968,303.1,312.6,1516,37.7,148,0.00338478124454074,Low
51314,300.3,310.8,1530,43.5,156,0.00338478124454074,Low
3789,301.3,310.6,1440,40.2,127,0.00338478124454074,Low
125063,296.6,307.5,1549,36.9,83,0.00338478124454074,Low
19623,298.0,309.0,1498,39.1,199,0.00338478124454074,Low
127802,298.9,310.6,1352,52.7,190,0.00338478124454074,Low
103833,297.5,309.4,1738,25.4,105,0.00338478124454074,Low
11315,296.5,307.6,1290,59.5,166,0.00338478124454074,Low
75989,298.0,309.1,1533,34.1,50,0.00338478124454074,Low
99210,302.2,310.8,1951,21.8,150,0.00338478124454074,Low
71768,298.9,310.6,1229,56.8,12,0.00338478124454074,Low
10953,300.9,309.6,1533,42.4,131,0.00338478124454074,Low
55964,299.7,310.8,1381,58.3,154,0.00338478124454074,Low
104086,301.0,310.9,1452,44.6,196,0.00338478124454074,Low
63775,301.3,310.0,1593,31.6,187,0.00338478124454074,Low
122167,303.0,312.2,1689,41.4,135,0.00338478124454074,Low
67081,300.7,311.8,1910,19.8,24,0.00338478124454074,Low
127761,300.2,311.4,1441,43.6,49,0.00338478124454074,Low
36180,301.4,310.7,1587,36.2,19,0.00338478124454074,Low
128489,298.6,308.4,1391,42.4,9,0.00338478124454074,Low
40427,300.1,309.4,1357,50.1,42,0.00338478124454074,Low
34120,303.1,312.3,1357,55.6,175,0.00338478124454074,Low
75070,300.7,311.1,1412,44.5,71,0.00338478124454074,Low
48679,296.2,307.2,1443,45.4,10,0.00338478124454074,Low
34115,298.1,308.0,1906,21.7,59,0.00338478124454074,Low
16812,301.1,312.2,1499,23.4,135,0.00338478124454074,Low
35140,298.9,310.6,1730,28.6,7,0.00338478124454074,Low
69774,300.7,310.2,1440,42.0,8,0.00338478124454074,Low
40741,300.5,310.7,1531,37.2,121,0.00338478124454074,Low
65466,299.9,309.4,2008,20.2,133,0.00338478124454074,Low
27504,300.0,309.0,1622,36.2,103,0.00338478124454074,Low
106631,303.5,312.4,1534,37.5,193,0.00338478124454074,Low
43211,298.9,310.0,1425,42.5,151,0.00338478124454074,Low
27395,296.4,307.5,1692,30.4,99,0.00338478124454074,Low
123784,297.7,308.8,1388,46.4,190,0.00338478124454074,Low
228,300.7,309.7,1878,27.9,20,0.00338478124454074,Low
135390,302.2,311.2,1490,48.3,17,0.00338478124454074,Low
54664,300.7,310.3,1462,43.4,57,0.00338478124454074,Low
4051,301.4,311.0,1427,47.0,171,0.00338478124454074,Low
131900,301.0,310.5,2456,14.4,70,0.00338478124454074,Low
1934,299.7,310.6,1683,30.0,139,0.00338478124454074,Low
56605,300.2,311.6,1710,27.1,26,0.00338478124454074,Low
22623,299.0,310.3,1497,47.9,153,0.00338478124454074,Low
36108,298.0,307.7,1568,33.8,198,0.00338478124454074,Low
42110,300.2,309.8,1532,38.5,71,0.00338478124454074,Low
52122,299.2,308.7,1550,38.8,81,0.00338478124454074,Low
77983,302.6,311.0,1369,60.0,0,0.00338478124454074,Low
115597,302.3,311.7,1524,38.9,109,0.00338478124454074,Low
28256,300.8,310.9,1457,47.7,74,0.00338478124454074,Low
20957,301.0,312.2,1427,45.7,57,0.00338478124454074,Low
130651,297.6,309.0,1549,43.0,66,0.00338478124454074,Low
57851,300.4,310.3,1818,25.5,9,0.00338478124454074,Low
52069,300.7,312.1,1353,55.6,92,0.00338478124454074,Low
79668,300.1,311.4,2297,17.4,38,0.00338478124454074,Low
130835,297.9,309.9,1455,39.4,188,0.00338478124454074,Low
130091,298.4,309.2,1399,43.7,125,0.00338478124454074,Low
104388,301.3,310.6,1451,47.4,42,0.00338478124454074,Low
25031,298.0,308.0,1446,45.2,65,0.00338478124454074,Low
132022,300.9,310.4,1375,20.9,23,0.00338478124454074,Low
92795,301.7,310.8,1466,43.9,150,0.00338478124454074,Low
110791,297.8,309.6,1703,29.0,196,0.00338478124454074,Low
95752,297.4,308.3,1538,36.2,37,0.00338478124454074,Low
92705,302.3,310.9,1444,37.5,174,0.00338478124454074,Low
16571,297.7,309.0,1418,41.2,155,0.00338478124454074,Low
20623,300.8,312.0,1483,46.9,2,0.00338478124454074,Low
96961,302.3,311.7,1620,35.0,59,0.00338478124454074,Low
59728,303.6,312.7,1403,46.2,141,0.00338478124454074,Low
74397,300.8,310.7,1466,43.9,61,0.00338478124454074,Low
134282,302.5,310.3,1555,37.9,146,0.00338478124454074,Low
84818,300.5,309.8,1663,29.1,145,0.00338478124454074,Low
32288,299.4,308.5,1422,49.2,20,0.00338478124454074,Low
25707,300.7,311.6,1444,44.3,95,0.00338478124454074,Low
134408,297.6,308.3,1447,39.3,23,0.00338478124454074,Low
96525,297.3,308.1,1452,44.5,173,0.00338478124454074,Low
56610,300.1,309.3,1620,32.4,158,0.00338478124454074,Low
131323,297.4,308.5,1559,35.7,168,0.00338478124454074,Low
27266,298.0,309.2,1511,36.7,121,0.00338478124454074,Low
102952,297.6,308.4,1638,34.3,110,0.00338478124454074,Low
21478,301.0,310.9,1813,43.5,197,0.00338478124454074,Low
69234,299.8,311.3,1635,33.3,156,0.00338478124454074,Low
114050,301.4,310.7,1457,41.9,19,0.00338478124454074,Low
110832,298.8,310.6,1492,38.2,136,0.00338478124454074,Low
125715,300.6,310.4,1396,45.7,114,0.00338478124454074,Low
116187,299.8,309.1,1438,48.5,2,0.00338478124454074,Low
126664,299.2,310.3,1392,44.8,174,0.00338478124454074,Low
100090,297.5,308.2,1585,46.2,37,0.00338478124454074,Low
71333,300.9,310.7,1335,48.0,14,0.00338478124454074,Low
80378,297.5,308.3,1538,37.8,123,0.00338478124454074,Low
7944,299.0,310.4,1516,36.6,155,0.00338478124454074,Low
86511,302.9,312.2,1652,31.0,81,0.00338478124454074,Low
41214,304.2,313.5,1540,37.7,83,0.00338478124454074,Low
107444,302.3,311.7,1589,38.6,154,0.00338478124454074,Low
114141,299.8,310.4,1710,31.8,99,0.00338478124454074,Low
28755,301.0,310.9,1396,45.1,12,0.00338478124454074,Low
120961,299.1,310.6,1593,38.2,170,0.00338478124454074,Low
78076,300.0,309.2,1387,57.2,5,0.00338478124454074,Low
9977,298.9,309.7,1608,33.6,192,0.00338478124454074,Low
96526,300.5,312.0,1431,49.1,124,0.00338478124454074,Low
64171,297.6,308.4,1450,46.4,130,0.00338478124454074,Low
13422,302.6,312.1,1441,46.2,67,0.00338478124454074,Low
96519,298.9,310.0,1482,36.8,0,0.00338478124454074,Low
81534,302.2,311.6,1812,27.3,119,0.00338478124454074,Low
46621,302.0,310.8,1464,35.8,218,0.00338478124454074,Low
75319,296.6,307.2,1363,50.6,31,0.00338478124454074,Low
21488,298.8,310.0,1568,36.2,13,0.00338478124454074,Low
53917,302.4,310.4,1525,37.6,163,0.00338478124454074,Low
124917,298.8,309.8,1459,39.3,34,0.00338478124454074,Low
52112,299.8,309.8,1516,39.3,117,0.00338478124454074,Low
1316,298.0,308.7,1457,46.7,96,0.00338478124454074,Low
38903,300.9,311.1,1713,27.0,24,0.00338478124454074,Low
68262,300.0,310.1,1414,46.7,199,0.00338478124454074,Low
24574,302.6,310.3,1442,39.2,100,0.00338478124454074,Low
69773,302.0,311.0,1551,36.1,184,0.00338478124454074,Low
43897,300.2,311.7,1532,41.2,9,0.00338478124454074,Low
132390,303.6,313.1,1405,42.4,58,0.00338478124454074,Low
2027,297.3,308.8,1469,43.1,150,0.00338478124454074,Low
84445,298.4,308.9,1725,27.6,9,0.00338478124454074,Low
76909,299.1,310.6,1370,61.9,42,0.00338478124454074,Low
8150,301.0,311.0,1578,36.2,53,0.00338478124454074,Low
84279,298.9,309.6,1584,35.7,166,0.00338478124454074,Low
61086,298.0,308.2,1642,27.1,166,0.00338478124454074,Low
34931,297.7,308.9,1495,33.7,94,0.00338478124454074,Low
80685,301.0,310.5,1657,30.3,204,0.00338478124454074,Low
921,300.6,309.5,1445,43.4,117,0.00338478124454074,Low
47446,300.1,309.5,1461,38.8,24,0.00338478124454074,Low
49759,302.6,311.0,1642,30.3,139,0.00338478124454074,Low
23166,298.1,307.6,1414,44.0,137,0.00338478124454074,Low
70567,297.3,308.0,1488,40.5,185,0.00338478124454074,Low
51252,300.6,310.0,1490,41.9,105,0.00338478124454074,Low
12978,300.9,310.9,1475,42.4,183,0.00338478124454074,Low
1856,298.8,308.7,1501,48.5,70,0.00338478124454074,Low
24183,298.9,310.6,1366,49.0,98,0.00338478124454074,Low
117033,299.3,308.5,1469,42.6,98,0.00338478124454074,Low
93167,298.1,308.7,1399,48.3,10,0.00338478124454074,Low
37870,304.1,313.2,1566,18.9,45,0.00338478124454074,Low
120797,298.8,309.8,1389,49.6,149,0.00338478124454074,Low
29711,303.6,311.7,1437,47.7,114,0.00338478124454074,Low
13708,300.7,309.7,1598,33.4,149,0.00338478124454074,Low
7054,299.5,309.4,1362,55.4,138,0.00338478124454074,Low
96294,297.2,308.5,1532,30.4,127,0.00338478124454074,Low
104576,299.7,309.6,1680,29.5,189,0.00338478124454074,Low
35125,299.7,310.2,1440,42.8,94,0.00338478124454074,Low
30529,303.7,312.0,1694,27.0,79,0.00338478124454074,Low
112537,299.3,309.1,1447,50.4,64,0.00338478124454074,Low
117366,299.4,309.0,1842,20.9,155,0.00338478124454074,Low
21964,298.4,309.2,1571,46.7,133,0.00338478124454074,Low
9950,302.5,311.9,1551,33.5,138,0.00338478124454074,Low
112838,304.0,313.1,1464,41.8,92,0.00338478124454074,Low
117713,297.9,307.6,1420,49.0,135,0.00338478124454074,Low
99800,301.3,311.0,1686,29.8,107,0.00338478124454074,Low
33918,297.4,308.4,1399,46.0,64,0.00338478124454074,Low
25864,297.6,308.6,1596,29.5,121,0.00338478124454074,Low
116434,301.7,310.7,1513,44.8,64,0.00338478124454074,Low
42082,297.1,307.8,1355,48.2,144,0.00338478124454074,Low
71549,302.3,311.8,1451,42.0,110,0.00338478124454074,Low
54798,301.9,310.6,1444,43.9,105,0.00338478124454074,Low
96377,299.3,309.3,1445,43.6,47,0.00338478124454074,Low
39862,302.4,312.0,1408,45.0,10,0.00338478124454074,Low
80797,295.7,306.3,1645,36.5,53,0.00338478124454074,Low
10098,301.5,310.6,1470,38.8,191,0.00338478124454074,Low
88718,301.5,310.8,1652,28.8,5,0.00338478124454074,Low
49654,300.1,311.5,1443,53.6,146,0.00338478124454074,Low
34114,303.7,312.4,1549,38.8,188,0.00338478124454074,Low
136307,298.9,308.7,1872,22.5,82,0.00338478124454074,Low
101370,302.5,310.3,1568,36.3,171,0.00338478124454074,Low
114256,302.4,311.1,1423,40.9,184,0.00338478124454074,Low
37464,300.8,310.9,1355,49.0,151,0.00338478124454074,Low
3263,298.5,307.7,1350,48.6,80,0.00338478124454074,Low
43816,298.7,309.6,1341,51.3,176,0.00338478124454074,Low
19553,299.4,309.1,1494,39.9,20,0.00338478124454074,Low
73946,300.5,311.9,1726,26.1,48,0.00338478124454074,Low
39515,302.6,311.0,1744,29.5,160,0.00338478124454074,Low
26791,303.3,311.3,1484,39.3,52,0.00338478124454074,Low
125677,302.5,311.9,1375,46.7,65,0.00338478124454074,Low
130082,298.8,310.6,1422,49.1,199,0.00338478124454074,Low
9429,297.6,308.5,1410,47.6,76,0.00338478124454074,Low
13168,301.5,310.8,1512,34.4,139,0.00338478124454074,Low
37222,300.7,311.9,1452,55.1,36,0.00338478124454074,Low
124924,303.7,312.5,1316,59.8,109,0.00338478124454074,Low
46603,300.7,310.3,1483,43.4,7,0.00338478124454074,Low
7763,298.4,309.5,1360,56.4,165,0.00338478124454074,Low
26564,301.1,310.1,1405,41.1,189,0.00338478124454074,Low
50890,297.2,309.8,1556,33.7,216,0.00338478124454074,Low
106278,302.0,309.8,1550,33.6,183,0.00338478124454074,Low
70457,304.2,313.4,1340,46.5,161,0.00338478124454074,Low
11200,298.8,309.8,1540,42.5,127,0.00338478124454074,Low
114150,298.3,309.5,1711,30.3,174,0.00338478124454074,Low
100828,300.8,310.7,1429,38.2,83,0.00338478124454074,Low
29835,301.1,311.3,1654,30.7,64,0.00338478124454074,Low
65754,297.3,308.3,1519,34.9,21,0.00338478124454074,Low
66081,298.2,307.8,1366,50.8,72,0.00338478124454074,Low
102973,299.8,309.3,1675,27.5,25,0.00338478124454074,Low
95557,298.4,308.6,1445,42.2,103,0.00338478124454074,Low
55704,298.2,309.4,1377,43.8,138,0.00338478124454074,Low
126823,303.6,312.1,1492,40.4,10,0.00338478124454074,Low
70441,300.2,310.0,1486,40.5,184,0.00338478124454074,Low
41659,301.8,310.6,1610,36.3,7,0.00338478124454074,Low
103065,297.4,308.3,1469,41.0,194,0.00338478124454074,Low
57286,299.8,309.4,1586,41.6,98,0.00338478124454074,Low
44694,298.2,309.0,1408,47.3,176,0.00338478124454074,Low
121335,301.0,312.0,1608,34.6,207,0.00338478124454074,Low
111121,301.6,310.6,1472,41.4,144,0.00338478124454074,Low
5389,298.2,309.0,1402,54.5,71,0.00338478124454074,Low
302,300.2,311.7,1415,46.2,167,0.00338478124454074,Low
107301,301.7,310.0,1721,29.2,59,0.00338478124454074,Low
88638,303.8,312.8,1410,45.8,156,0.00338478124454074,Low
14488,298.9,309.6,1583,39.8,104,0.00338478124454074,Low
90946,300.9,310.9,1428,44.2,4,0.00338478124454074,Low
38855,298.5,309.5,1375,44.7,12,0.00338478124454074,Low
114114,297.4,308.4,1477,40.7,74,0.00338478124454074,Low
23777,302.4,311.0,1634,34.2,150,0.00338478124454074,Low
120284,300.7,310.5,1492,41.0,197,0.00338478124454074,Low
55709,299.8,309.3,1762,24.2,110,0.00338478124454074,Low
16250,300.3,311.7,1463,41.3,107,0.00338478124454074,Low
30939,300.5,311.4,1338,50.3,19,0.00338478124454074,Low
134890,297.4,308.5,1907,23.5,84,0.00338478124454074,Low
62848,303.5,312.3,1632,34.8,100,0.00338478124454074,Low
85532,297.5,308.6,1408,44.5,76,0.00338478124454074,Low
75762,301.6,310.4,1452,45.3,164,0.00338478124454074,Low
107665,297.9,308.6,1513,36.2,170,0.00338478124454074,Low
69252,300.9,310.3,1589,33.6,153,0.00338478124454074,Low
55421,302.4,311.3,1392,50.5,12,0.00338478124454074,Low
96934,297.3,308.1,1474,45.4,24,0.00338478124454074,Low
7549,298.3,309.0,1537,38.5,15,0.00338478124454074,Low
39756,299.8,309.1,1574,35.1,188,0.00338478124454074,Low
85181,300.7,310.7,1333,61.0,155,0.00338478124454074,Low
103753,301.5,310.6,1541,36.2,104,0.00338478124454074,Low
134739,301.0,310.7,1617,29.8,173,0.00338478124454074,Low
89303,300.7,309.7,1680,29.5,181,0.00338478124454074,Low
642,301.2,310.4,1381,49.8,155,0.00338478124454074,Low
13272,300.8,310.7,1483,48.7,16,0.00338478124454074,Low
117550,302.8,312.4,1409,49.5,10,0.00338478124454074,Low
70741,298.8,308.5,1603,37.0,11,0.00338478124454074,Low
