id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
122864,L54368,L,300.4,310.4,1628,31.6,46,0,0,0,0,0,0
43805,H33377,H,302.3,311.5,1397,38.2,47,0,0,0,0,0,0
23797,L47854,L,297.8,309.0,1639,29.3,104,0,0,0,0,0,0
12565,L54751,L,300.3,311.1,1606,36.1,156,0,0,0,0,0,0
7893,M22273,M,300.0,311.5,1555,41.7,130,0,0,0,0,0,0
52203,M15930,M,296.9,307.9,1477,35.8,183,0,0,0,0,0,0
53948,M23647,M,297.5,308.5,1548,38.7,0,0,0,0,0,0,0
68611,H37486,H,300.5,312.0,1488,43.2,108,0,0,0,0,0,0
27802,M21145,M,301.2,310.1,1458,41.8,68,0,0,0,0,0,0
92437,L52567,L,302.8,312.3,1533,39.4,216,0,0,0,0,0,0
63295,L52902,L,302.3,311.8,1481,43.9,178,0,0,0,0,0,0
133253,L50831,L,302.1,311.4,1539,39.2,196,0,0,0,0,0,0
120727,L54271,L,300.6,310.2,1458,47.0,7,0,0,0,0,0,0
22293,L49527,L,299.3,308.4,1631,30.7,9,0,0,0,0,0,0
122648,L56450,L,298.2,308.8,1376,46.5,34,0,0,0,0,0,0
17333,H32059,H,299.9,309.4,1420,45.2,44,0,0,0,0,0,0
60285,M19078,M,302.0,310.5,1563,37.6,24,0,0,0,0,0,0
49280,L55944,L,297.4,308.6,1620,33.4,186,0,0,0,0,0,0
17905,L56616,L,298.0,308.7,1487,41.2,54,0,0,0,0,0,0
52141,L53423,L,301.0,310.4,1465,40.6,74,0,0,0,0,0,0
30893,L56047,L,297.9,308.9,1466,43.9,96,0,0,0,0,0,0
133007,L56761,L,299.4,310.6,1418,46.7,2,0,0,0,0,0,0
118210,L47584,L,297.3,308.3,1474,42.6,184,0,0,0,0,0,0
13302,M21232,M,300.2,309.5,1879,22.4,79,0,0,0,0,0,0
44175,M17084,M,299.5,309.1,1515,38.2,192,0,0,0,0,0,0
99241,L53996,L,300.9,310.7,1414,51.7,48,0,0,0,0,0,0
34038,L55921,L,297.4,308.8,1538,42.0,126,0,0,0,0,0,0
107793,L55387,L,299.2,310.8,1740,28.8,148,0,0,0,0,0,0
70216,M15640,M,296.8,307.9,1435,42.5,134,0,0,0,0,0,0
2933,L52252,L,304.1,313.1,1314,54.3,28,0,0,0,0,0,0
122858,L48384,L,296.9,308.0,1459,44.5,124,0,0,0,0,0,0
51599,M20275,M,302.7,312.5,1563,37.0,49,0,0,0,0,0,0
89343,L54126,L,300.7,311.2,1486,44.5,74,0,0,0,0,0,0
88039,L47843,L,297.7,308.9,1350,52.9,185,0,0,0,0,0,0
29323,L48487,L,298.8,310.0,1348,49.2,170,0,0,0,0,0,0
93486,M19905,M,304.1,313.2,1510,46.9,124,0,0,0,0,0,0
27177,M19751,M,303.7,312.3,1656,32.3,190,0,0,0,0,0,0
100890,H39410,H,298.8,309.3,1618,35.8,173,0,0,0,0,0,0
86470,L54779,L,300.5,311.0,1472,37.3,13,0,0,0,0,0,0
105445,L52154,L,303.7,312.7,1496,42.4,190,0,0,0,0,0,0
105754,L56551,L,297.7,308.4,1455,48.5,13,0,0,0,0,0,0
49769,L54755,L,300.4,311.1,1484,39.2,164,0,0,0,0,0,0
5737,L56589,L,298.1,308.5,1664,28.3,196,0,0,0,0,0,0
29813,M19950,M,304.1,313.2,1524,39.1,17,0,0,0,0,0,0
114884,M23065,M,299.4,310.9,1446,53.2,12,0,0,0,0,0,0
93258,M20344,M,302.5,312.0,1826,30.6,203,0,0,0,0,0,0
57134,L50526,L,301.3,310.7,1761,31.0,174,0,0,0,0,0,0
72866,L53448,L,300.9,310.5,1540,35.9,25,0,0,0,0,0,0
106497,M23243,M,298.8,309.8,1419,45.2,148,0,0,0,0,0,0
24119,L52147,L,303.8,312.6,1426,52.9,179,0,0,0,0,0,0
50530,L50677,L,301.9,311.0,1445,43.0,124,0,0,0,0,0,0
82417,L54666,L,300.2,311.7,1749,28.9,156,0,0,0,0,0,0
95261,L52106,L,303.4,312.3,1502,40.9,100,0,0,0,0,0,0
96441,M22827,M,301.0,312.2,1627,35.9,69,0,0,0,0,0,0
80632,L55892,L,297.2,308.4,1751,28.7,52,0,0,0,0,0,0
126481,L53996,L,300.9,310.7,1533,35.6,143,0,0,0,0,0,0
134333,L52285,L,304.1,312.6,1374,42.1,115,0,0,0,0,0,0
104568,L55719,L,298.4,309.5,1365,40.2,171,0,0,0,0,0,0
94429,M20186,M,303.5,312.7,1420,35.2,42,0,0,0,0,0,0
75913,L53256,L,301.0,310.8,1471,44.6,199,0,0,0,0,0,0
109487,L51703,L,302.5,310.4,1384,57.6,134,0,0,0,0,0,0
35303,L49275,L,299.4,309.4,1525,37.7,23,0,0,0,0,0,0
63261,M19344,M,302.6,310.4,1451,43.1,122,0,0,0,0,0,0
105233,L49778,L,298.9,309.2,1408,47.7,44,0,0,0,0,0,0
97617,L53375,L,300.9,310.8,1800,24.8,157,0,0,0,0,0,0
106672,L56949,L,298.6,309.6,1695,25.5,23,0,0,0,0,0,0
62823,L53657,L,300.7,309.8,1547,38.3,147,0,0,0,0,0,0
107440,L50025,L,300.4,309.4,1376,46.9,197,0,0,0,0,0,0
34278,M17672,M,300.0,309.3,1412,48.3,97,0,0,0,0,0,0
22916,M18808,M,302.2,311.3,1398,43.9,27,0,0,0,0,0,0
58244,L53126,L,300.7,310.8,1546,37.4,90,0,0,0,0,0,0
83737,M20841,M,300.7,310.7,1547,37.7,183,0,0,0,0,0,0
76527,L53457,L,301.2,310.6,1461,40.6,91,0,0,0,0,0,0
24013,H36275,H,301.3,310.8,1420,47.7,43,0,0,0,0,0,0
69899,L50553,L,301.4,310.7,1568,35.0,174,0,0,0,0,0,0
27481,L49306,L,299.3,309.0,1423,49.5,121,0,0,0,0,0,0
95501,L48586,L,298.9,310.1,1442,40.4,181,0,0,0,0,0,0
97947,M16824,M,297.8,307.5,1523,42.3,113,0,0,0,0,0,0
120746,M16405,M,298.4,308.4,1534,37.9,0,0,0,0,0,0,0
43959,L51708,L,302.7,310.5,1453,39.5,148,0,0,0,0,0,0
7237,L55334,L,299.6,310.8,1473,40.3,80,0,0,0,0,0,0
18279,L50634,L,301.5,310.4,1523,44.7,120,0,0,0,0,0,0
39491,L53078,L,301.0,311.0,1300,44.9,174,0,0,0,0,0,0
129481,L48927,L,298.4,307.2,2381,14.2,164,0,0,0,0,0,0
32372,M23912,M,297.4,308.6,1901,22.1,16,0,0,0,0,0,0
2398,M23789,M,297.4,308.4,1541,39.7,215,0,0,0,0,0,0
48308,L51509,L,302.7,310.1,1608,31.8,77,0,0,0,0,0,0
94608,L54640,L,300.0,311.6,1445,41.6,81,0,0,0,0,0,0
449,L48402,L,297.0,308.3,1499,41.4,135,0,0,0,0,0,0
121863,L53270,L,300.9,310.7,1429,41.7,14,0,0,0,0,0,0
92851,L53372,L,301.0,310.8,1428,45.3,47,0,0,0,0,0,0
100998,M22424,M,300.3,311.2,1456,44.2,136,0,0,0,0,0,0
9776,M19147,M,301.7,309.9,1479,39.2,192,0,0,0,0,0,0
126372,H39412,H,299.0,308.7,1408,50.1,25,0,0,0,0,0,0
133592,L50446,L,301.3,310.1,1550,44.8,195,0,0,0,0,0,0
103015,L53235,L,300.7,310.8,1763,31.9,17,0,0,0,0,0,0
127516,M23914,M,297.6,308.4,1521,50.3,87,0,0,0,0,0,0
46129,L55139,L,301.0,312.1,1555,40.9,50,0,0,0,0,0,0
34514,L53425,L,300.9,310.7,1445,45.7,80,0,0,0,0,0,0
1769,M18665,M,302.4,310.9,1685,32.4,64,0,0,0,0,0,0
101005,L56907,L,298.8,309.8,1597,31.9,104,0,0,0,0,0,0
29420,L57057,L,298.7,309.3,1680,32.9,52,0,0,0,0,0,0
25961,L56746,L,299.8,311.1,1413,40.1,59,0,0,0,0,0,0
35170,H38653,H,298.2,308.8,1436,39.9,180,0,0,0,0,0,0
45165,L49792,L,299.4,309.1,1487,38.4,55,0,0,0,0,0,0
9607,H36474,H,300.7,310.5,1491,42.5,177,0,0,0,0,0,0
118282,L52085,L,303.6,312.4,1529,37.6,9,0,0,0,0,0,0
69523,M18808,M,302.2,311.3,1623,31.0,2,0,0,0,0,0,0
26064,L52321,L,304.4,313.6,1669,31.0,188,0,0,0,0,0,0
118473,L52091,L,303.5,312.5,1533,29.8,25,0,0,0,0,0,0
50422,L55639,L,298.7,309.9,1550,38.5,42,0,0,0,0,0,0
14095,H36275,H,301.1,311.3,2207,39.1,43,0,0,0,0,0,0
35111,L51153,L,302.3,311.4,1456,48.8,114,0,0,0,0,0,0
27354,L53376,L,300.9,310.9,1642,30.4,5,0,0,0,0,0,0
116388,L48368,L,297.3,308.4,1604,52.1,36,0,0,0,0,0,0
54935,L55149,L,300.9,312.0,1412,42.7,74,0,0,0,0,0,0
51511,L54889,L,300.5,311.5,1470,39.0,37,0,0,0,0,0,0
180,L54370,L,300.3,310.3,1629,34.4,50,0,0,0,0,0,0
133227,L47982,L,296.9,307.8,1448,48.0,84,0,0,0,0,0,0
96884,H35389,H,301.0,310.9,1695,28.3,197,0,0,0,0,0,0
49237,L48530,L,299.0,310.3,1390,52.4,27,0,0,0,0,0,0
82564,H30695,H,298.2,309.4,1595,32.3,89,0,0,0,0,0,0
26815,L52744,L,302.4,311.9,1424,49.1,202,0,0,0,0,0,0
65318,L54735,L,300.3,311.3,1471,43.8,112,0,0,0,0,0,0
3028,L54541,L,299.8,310.0,1472,47.3,52,0,0,0,0,0,0
127765,L51406,L,302.1,310.8,1738,29.8,43,0,0,0,0,0,0
2464,L50080,L,300.6,309.6,1573,40.1,101,0,0,0,0,0,0
87552,L50302,L,300.1,309.4,1768,27.5,50,0,0,0,0,0,0
62270,L56478,L,298.1,308.9,1413,50.6,108,0,0,0,0,0,0
112628,L49125,L,298.1,308.1,1616,27.8,65,0,0,0,0,0,0
121941,L55216,L,300.7,311.8,1462,41.8,139,0,0,0,0,0,0
122480,L53777,L,301.4,310.6,1544,49.8,114,0,0,0,0,0,0
70049,L55111,L,301.0,311.9,1663,28.6,205,0,0,0,0,0,0
18137,M24139,M,298.4,308.8,1891,25.7,121,0,0,0,0,0,0
60384,H30217,H,296.9,307.9,1444,41.1,108,0,0,0,0,0,0
118600,L56110,L,297.4,308.4,1573,35.8,199,0,0,0,0,0,0
105580,L47809,L,298.3,310.1,1903,22.1,99,0,0,0,0,0,0
41108,L53758,L,301.5,310.4,1543,40.9,190,0,0,0,0,0,0
42059,M15356,M,297.5,309.2,1459,40.0,206,0,0,0,0,0,0
28238,L54033,L,301.0,311.1,1417,40.7,24,0,0,0,0,0,0
497,L53850,L,301.5,310.4,1998,20.2,210,0,0,0,0,0,0
53591,L56300,L,297.4,308.4,1445,40.5,62,0,0,0,0,0,0
109327,L51026,L,302.3,310.9,1403,47.2,2,0,0,0,0,0,0
123616,M23061,M,299.2,310.7,1627,31.4,104,0,0,0,0,0,0
113706,L55161,L,301.0,312.2,1558,33.4,102,0,0,0,0,0,0
64870,L48446,L,298.0,309.6,1633,34.8,20,0,0,0,0,0,0
13097,L55230,L,300.2,311.5,1426,43.2,73,0,0,0,0,0,0
111147,L53764,L,301.5,310.5,1453,44.0,203,0,0,0,0,0,0
5324,H29432,H,298.8,309.1,1436,54.5,203,0,0,0,0,0,0
116023,M17935,M,300.1,309.1,1474,45.3,120,0,0,0,0,0,0
80436,M24510,M,298.9,310.1,1405,41.1,156,0,0,0,0,0,0
70497,L56142,L,297.3,307.9,1703,28.7,126,0,0,0,0,0,0
5433,L54369,L,300.4,310.4,1486,32.6,48,0,0,0,0,0,0
93494,M20841,M,300.7,310.7,1556,37.7,183,0,0,0,0,0,0
49833,L49413,L,299.2,308.4,1827,23.4,7,0,0,0,0,0,0
126697,L54667,L,300.3,311.7,1601,31.3,2,0,0,0,0,0,0
125979,L49870,L,300.0,309.5,1641,33.4,33,0,0,0,0,0,0
4907,L56816,L,298.9,310.0,1362,57.4,158,0,0,0,0,0,0
93520,L49409,L,299.6,308.8,1388,44.1,215,0,0,0,0,0,0
89359,L57071,L,298.8,309.1,1350,48.8,159,0,0,0,0,0,0
6558,L50763,L,301.7,310.6,1551,37.3,0,0,0,0,0,0,0
120414,L52834,L,302.3,311.6,1544,30.8,0,0,0,0,0,0,0
29510,L50447,L,301.3,310.0,1366,52.5,193,0,0,0,0,0,0
6611,L52027,L,303.4,311.9,1493,38.6,192,0,0,0,0,0,0
125055,L49514,L,299.2,308.4,1449,43.9,204,0,0,0,0,0,0
88583,L55256,L,300.3,311.8,1566,34.4,119,0,0,0,0,0,0
43908,L54877,L,300.5,311.5,1400,45.1,29,0,0,0,0,0,0
16821,M17275,M,299.1,308.4,1527,42.1,24,0,0,0,0,0,0
18474,H39268,H,298.3,309.3,1563,33.5,56,0,0,0,0,0,0
6051,L54697,L,300.2,311.6,1428,49.0,12,0,0,0,0,0,0
46734,L47409,L,298.3,308.5,1453,47.8,114,0,0,0,0,0,0
21131,L55726,L,298.4,309.0,1336,57.5,26,0,0,0,0,0,0
92309,L50342,L,300.2,309.9,1498,38.9,148,0,0,0,0,0,0
29191,L48891,L,298.2,307.8,1541,33.5,70,0,0,0,0,0,0
109660,M21888,M,300.7,310.7,1705,30.0,59,0,0,0,0,0,0
122402,M19016,M,302.0,310.5,1505,34.9,44,0,0,0,0,0,0
4473,L55106,L,300.7,311.9,1405,45.2,23,0,0,0,0,0,0
87196,L53802,L,301.5,310.5,1547,41.9,87,0,0,0,0,0,0
48198,L49832,L,299.9,309.5,1493,36.9,96,0,0,0,0,0,0
67236,L55605,L,299.1,310.5,1378,48.7,155,0,0,0,0,0,0
117888,M24081,M,297.8,309.0,1555,33.7,98,0,0,0,0,0,0
80281,L56472,L,298.2,309.0,1456,44.1,91,0,0,0,0,0,0
43196,L50345,L,300.4,309.6,1486,40.3,154,0,0,0,0,0,0
91479,L56600,L,298.1,308.4,1546,46.9,31,0,0,0,0,0,0
102965,M21447,M,301.6,310.6,1416,47.4,96,0,0,0,0,0,0
74680,L49423,L,299.1,308.2,1465,35.0,78,0,0,0,0,0,0
86568,L55607,L,298.9,310.4,1483,44.2,176,0,0,0,0,0,0
110281,L50500,L,301.5,310.6,2289,16.4,112,0,0,0,0,0,0
134368,L53232,L,300.9,310.9,1409,42.3,138,0,0,0,0,0,0
21140,L49417,L,299.3,308.6,1603,38.8,189,0,0,0,0,0,0
3932,M19146,M,301.8,310.2,1379,54.2,215,0,1,0,0,0,1
49303,L52992,L,301.4,311.1,1495,45.3,176,0,0,0,0,0,0
133524,M17596,M,299.7,309.1,1458,49.6,173,0,0,0,0,0,0
71155,L49619,L,299.1,308.2,1449,40.1,65,0,0,0,0,0,0
51000,M18693,M,302.3,311.0,1541,36.6,7,0,0,0,0,0,0
20898,L49979,L,300.3,309.6,1427,42.7,85,0,0,0,0,0,0
57783,M19041,M,303.5,312.3,1528,35.5,5,0,0,0,0,0,0
91451,L51406,L,302.1,310.8,1456,37.1,43,0,0,0,0,0,0
39652,M19072,M,302.0,310.6,1563,39.0,10,0,0,0,0,0,0
58166,L56774,L,299.1,310.3,1547,39.6,96,0,0,0,0,0,0
119384,L55154,L,300.7,312.2,1484,38.4,87,0,0,0,0,0,0
90653,L53589,L,300.3,310.0,1458,46.3,182,0,0,0,0,0,0
22390,L54812,L,300.6,311.7,1488,41.5,196,0,0,0,0,0,0
129868,L56130,L,297.4,308.2,1419,50.0,110,0,0,0,0,0,0
43651,L56151,L,296.9,307.9,1405,50.0,173,0,0,0,0,0,0
46883,L48361,L,297.3,308.4,1332,42.4,21,0,0,0,0,0,0
11352,H32791,H,301.5,310.6,1335,52.4,33,0,0,0,1,0,1
889,L49782,L,299.4,309.1,1427,42.1,149,0,0,0,0,0,0
105141,H32573,H,300.4,309.8,1409,34.7,138,0,0,0,0,0,0
63715,M17957,M,299.9,309.2,1353,44.1,182,0,0,0,0,0,0
108450,L53281,L,300.7,310.6,1418,29.6,47,0,0,0,0,0,0
97172,M16243,M,298.9,310.3,1709,28.0,24,0,0,0,0,0,0
11122,L51892,L,303.5,311.8,1564,35.9,171,0,0,0,0,0,0
14847,H37009,H,300.5,311.2,1524,40.2,2,0,0,0,0,0,0
112494,L49279,L,299.4,309.3,1521,41.5,96,0,0,0,0,0,0
80644,L54584,L,299.8,310.8,1595,32.2,203,0,0,0,0,0,0
134566,L55891,L,297.1,308.5,1543,32.1,83,0,0,0,0,0,0
21667,M17482,M,299.6,309.2,1469,30.3,80,0,0,0,0,0,0
89061,L51882,L,303.6,311.8,1340,59.1,24,0,1,0,0,0,1
2282,L50616,L,301.7,310.5,1466,48.1,189,0,0,0,0,0,0
123170,H29707,H,298.1,308.5,1612,29.2,98,0,0,0,0,0,0
36560,L57174,L,298.7,308.3,1468,40.2,12,0,0,0,0,0,0
103902,L47486,L,297.8,308.4,1304,47.1,150,0,0,0,0,0,0
84187,L56857,L,299.0,310.0,1474,39.2,108,0,0,0,0,0,0
31498,H37984,H,297.3,308.7,1375,45.6,120,0,0,0,0,0,0
103364,M15932,M,297.0,307.9,1385,49.8,184,0,0,0,0,0,0
68868,L48693,L,298.1,308.7,1533,32.7,10,0,0,0,0,0,0
45887,L47366,L,298.2,308.3,1631,36.1,42,0,0,0,0,0,0
135053,L48420,L,297.2,308.6,1413,42.5,192,0,0,0,0,0,0
110990,L53419,L,301.0,310.3,1477,36.1,166,0,0,0,0,0,0
98756,M20043,M,303.9,313.0,1482,39.2,114,0,0,0,0,0,0
127877,L56264,L,297.1,307.9,1811,25.3,165,0,0,0,0,0,0
57765,L56469,L,298.2,308.9,1462,43.9,46,0,0,0,0,0,0
88815,L49268,L,299.5,309.5,1385,49.7,16,0,0,0,0,0,0
8659,M17244,M,299.1,308.3,1466,46.0,197,0,0,0,0,0,0
98350,M15206,M,297.5,308.3,1459,48.7,166,0,0,0,0,0,0
92475,L47187,L,298.1,308.6,1444,44.3,16,0,0,0,0,0,0
102011,L55268,L,300.1,311.4,1433,40.3,149,0,0,0,0,0,0
81596,M16471,M,297.0,307.9,1573,35.8,5,0,0,0,0,0,0
47340,L48703,L,298.3,309.0,1624,36.8,92,0,0,0,0,0,0
76526,L52591,L,303.0,312.6,1418,47.3,196,0,0,0,0,0,0
25026,L53266,L,300.8,310.8,1483,44.3,3,0,0,0,0,0,0
21202,L56076,L,297.4,308.7,1446,45.7,129,0,0,0,0,0,0
54288,H37150,H,300.6,312.1,1354,46.6,138,0,0,0,0,0,0
114491,L56260,L,297.2,308.0,1448,44.3,73,0,0,0,0,0,0
133033,M21141,M,301.2,310.8,1379,50.4,100,0,0,0,0,0,0
102293,L52800,L,302.3,312.2,1423,46.4,134,0,0,0,0,0,0
13867,H29552,H,298.8,308.6,1441,58.1,150,0,0,0,0,0,0
126944,M24620,M,298.5,309.6,1509,45.2,197,0,0,0,0,0,0
107586,L55791,L,297.4,308.6,1472,45.5,127,0,0,0,0,0,0
5882,L50263,L,300.1,309.3,1724,33.0,141,0,0,0,0,0,0
107596,L55298,L,300.3,311.8,1487,38.4,16,0,0,0,0,0,0
34959,L50354,L,300.4,309.6,1600,36.1,138,0,0,0,0,0,0
27321,L49756,L,299.5,309.3,1523,41.5,131,0,0,0,0,0,0
29159,L48983,L,298.1,307.7,1479,36.8,59,0,0,0,0,0,0
63885,H34569,H,304.2,313.4,1490,41.5,41,0,0,0,0,0,0
24498,H36736,H,299.7,310.2,1438,53.6,152,0,0,0,0,0,0
78594,L50770,L,301.8,310.7,1398,52.3,156,0,0,0,0,0,0
17186,M17831,M,300.6,309.6,1536,38.1,0,0,0,0,0,0,0
81487,M22392,M,300.1,311.3,1629,32.1,55,0,0,0,0,0,0
11400,L53022,L,301.4,311.2,1532,36.0,119,0,0,0,0,0,0
905,L53060,L,301.5,311.0,1434,49.6,129,0,0,0,0,0,0
115137,M17787,M,300.7,309.6,1500,36.4,166,0,0,0,0,0,0
25050,M22881,M,301.0,312.0,1459,42.0,54,0,0,0,0,0,0
80665,M16054,M,297.0,308.1,1537,36.5,74,0,0,0,0,0,0
34803,M18584,M,302.3,311.2,1477,46.3,144,0,0,0,0,0,0
100072,L47988,L,296.9,307.8,1692,29.3,119,0,0,0,0,0,0
2225,L53137,L,300.7,310.9,1462,46.5,115,0,0,0,0,0,0
86359,H38338,H,297.9,308.8,1295,52.4,188,0,0,0,0,0,0
40613,L55988,L,297.2,308.6,1540,43.0,141,0,0,0,0,0,0
122669,H34496,H,304.1,313.1,1680,31.2,52,0,0,0,0,0,0
114704,L52875,L,302.4,311.7,1627,31.1,59,0,0,0,0,0,0
19317,L48491,L,298.9,310.1,1435,43.9,166,0,0,0,0,0,0
49042,M22290,M,300.0,311.4,1399,51.7,7,0,0,0,0,0,0
120828,L48008,L,296.6,307.3,1566,37.2,164,0,0,0,0,0,0
128207,L55579,L,298.6,309.6,1595,32.3,7,0,0,0,0,0,0
58945,L53184,L,300.5,310.4,1592,35.7,173,0,0,0,0,0,0
5315,L50334,L,300.4,309.7,1456,43.9,127,0,0,0,0,0,0
22433,L55534,L,298.7,309.6,1567,36.7,193,0,0,0,0,0,0
26934,L54486,L,300.1,310.1,1356,45.8,126,0,0,0,0,0,0
82797,M17179,M,299.3,308.8,1700,33.5,185,0,0,0,0,0,0
70833,L54358,L,300.2,310.2,1517,44.9,21,0,0,0,0,0,0
90054,M21583,M,301.5,310.7,1537,41.8,114,0,0,0,0,0,0
62855,M22103,M,300.0,310.2,1393,51.2,59,0,0,0,0,0,0
47402,L50446,L,301.3,310.1,1818,23.8,198,0,0,0,0,0,0
68047,M22357,M,300.3,311.8,1339,58.2,181,0,0,0,1,0,1
30923,L52853,L,302.2,311.6,2137,18.0,51,0,0,0,0,0,0
75254,L49010,L,297.8,307.3,1685,29.3,180,0,0,0,0,0,0
64432,L53339,L,301.0,311.0,1558,36.0,194,0,0,0,0,0,0
83141,L47850,L,297.6,309.0,1575,37.5,202,0,0,0,0,0,0
24078,M22342,M,300.2,311.6,1510,47.5,137,0,0,0,0,0,0
49002,L55594,L,298.6,309.5,1435,42.1,142,0,0,0,0,0,0
26607,L52163,L,303.8,313.0,1558,37.4,5,0,0,0,0,0,0
60909,L55224,L,300.7,311.9,1441,38.1,34,0,0,0,0,0,0
62516,L51749,L,302.8,310.6,1636,35.0,38,0,0,0,0,0,0
16507,L47333,L,298.4,308.2,1543,37.0,194,0,0,0,0,0,0
39389,L49488,L,299.1,308.5,1491,55.5,159,0,0,0,0,0,0
105005,L50718,L,301.9,310.7,1564,36.0,74,0,0,0,0,0,0
91250,L47583,L,297.3,308.6,1465,48.8,170,0,0,0,0,0,0
86497,M20755,M,301.2,310.9,1614,34.7,166,0,0,0,0,0,0
119884,H34092,H,303.2,311.5,1618,34.4,59,0,0,0,0,0,0
5695,L48027,L,296.4,307.4,2833,5.6,213,0,0,0,0,0,0
90358,L49484,L,299.1,308.5,1388,51.9,143,0,0,0,0,0,0
133735,L51970,L,303.8,312.8,1443,40.7,0,0,0,0,0,0,0
11386,L56638,L,298.1,309.2,1568,32.9,0,0,0,0,0,0,0
45419,L47941,L,296.7,307.8,1540,43.7,96,0,0,0,0,0,0
69916,L52846,L,302.2,311.4,1430,36.3,100,0,0,0,0,0,0
54013,L49936,L,299.9,309.2,1376,46.2,204,0,0,0,0,0,0
89538,L53296,L,300.8,310.8,1413,42.2,84,0,0,0,0,0,0
47067,L55058,L,300.7,312.3,1377,49.0,69,0,0,0,0,0,0
36514,L51838,L,303.1,311.1,1504,36.3,29,0,0,0,0,0,0
113609,L47740,L,297.5,309.4,1318,35.5,23,0,0,0,0,0,0
51503,L54781,L,300.4,311.2,1351,65.9,18,0,0,0,0,0,0
35188,L53038,L,301.3,311.0,1609,31.9,44,0,0,0,0,0,0
88184,M17745,M,300.5,309.4,1530,40.0,59,0,0,0,0,0,0
129611,L52699,L,302.8,311.9,1509,40.4,196,0,0,0,0,0,0
7333,M17574,M,299.6,309.1,1446,55.5,95,0,0,0,0,0,0
71963,L51773,L,303.0,311.2,1367,45.1,98,0,0,0,0,0,0
125519,L47801,L,298.3,309.4,1311,61.3,78,0,0,0,0,0,0
123610,H38812,H,297.7,308.8,1534,37.7,191,0,0,0,0,0,0
125032,L48983,L,298.1,307.7,1424,45.8,105,0,0,0,0,0,0
52444,L55951,L,297.5,308.6,1536,39.0,127,0,0,0,0,0,0
103615,L55509,L,298.6,309.7,1378,46.4,127,0,0,0,0,0,0
64016,M16652,M,298.1,307.7,1353,48.0,73,0,0,0,0,0,0
30228,M22952,M,300.6,310.2,1461,42.7,7,0,0,0,0,0,0
14004,L54447,L,300.5,310.5,1395,46.8,28,0,0,0,0,0,0
106142,M16628,M,298.3,307.8,1485,42.0,49,0,0,0,0,0,0
113389,L48470,L,298.8,310.1,1462,38.7,98,0,0,0,0,0,0
122570,M15953,M,296.8,307.8,1471,37.5,135,0,0,0,0,0,0
116840,L53109,L,300.7,310.1,1648,28.2,43,0,0,0,0,0,0
111894,L55168,L,301.1,312.3,1431,34.9,122,0,0,0,0,0,0
12825,M21422,M,301.5,310.6,1476,39.2,0,0,0,0,0,0,0
124303,L47397,L,298.3,308.5,1418,45.3,40,0,0,0,0,0,0
101020,L48388,L,297.0,308.1,1782,24.8,96,0,0,0,0,0,0
119705,L51879,L,303.5,311.6,1793,25.1,139,0,0,0,0,0,0
60643,L55386,L,299.3,310.8,1472,43.6,18,0,0,0,0,0,0
64094,L53478,L,301.1,310.5,1428,43.1,103,0,0,0,0,0,0
23998,L56269,L,297.2,307.9,1314,56.4,117,0,0,0,0,1,0
120576,M18384,M,301.8,310.8,1365,48.2,43,0,0,0,0,0,0
20543,M15220,M,297.5,308.5,1742,27.7,110,0,0,0,0,0,0
113004,M22040,M,300.2,310.2,1477,37.7,27,0,0,0,0,0,0
100580,M16711,M,298.0,307.6,1476,39.1,35,0,0,0,0,0,0
9095,L52139,L,303.8,312.6,1620,37.2,73,0,0,0,0,0,0
25645,M18087,M,300.6,309.3,1365,56.6,91,0,0,0,0,0,0
116783,L47231,L,298.8,309.1,1772,27.7,145,0,0,0,0,0,0
78751,L55782,L,297.5,308.1,1578,31.7,223,0,0,0,0,0,0
57678,L56843,L,299.2,310.0,1381,60.4,229,0,0,0,0,0,0
75853,L49731,L,299.3,309.2,1531,40.3,118,0,0,0,0,0,0
55756,L49631,L,299.3,308.6,1476,42.4,96,0,0,0,0,0,0
61923,L54607,L,300.0,311.4,1634,31.9,94,0,0,0,0,0,0
76220,M16486,M,298.1,307.7,1523,37.7,80,0,0,0,0,0,0
92283,L52474,L,303.9,313.0,1425,44.3,176,0,0,0,0,0,0
100912,M17356,M,299.2,308.9,1501,37.4,212,0,0,0,0,0,0
115474,M21657,M,301.2,310.7,1615,35.6,198,0,0,0,0,0,0
114962,L56258,L,297.3,308.1,1461,44.3,154,0,0,0,0,0,0
82966,M17892,M,300.6,309.5,2069,19.0,12,0,0,0,0,0,0
60048,L49983,L,300.2,309.5,1450,43.7,98,0,0,0,0,0,0
92073,L52629,L,303.1,312.8,1404,15.1,113,0,0,0,0,0,0
114698,L53051,L,301.5,311.1,1480,41.4,149,0,0,0,0,0,0
103113,H31096,H,297.9,307.6,1434,48.1,157,0,0,0,0,0,0
128143,L53863,L,301.5,310.9,1596,33.2,13,0,0,0,0,0,0
36556,M24261,M,298.2,308.2,1720,25.6,174,0,0,0,0,0,0
109898,L53986,L,301.0,310.7,1560,32.9,148,0,0,0,0,0,0
43401,L50825,L,302.2,311.5,1427,45.5,83,0,0,0,0,0,0
14998,L48984,L,298.1,307.7,1382,37.7,111,0,0,0,0,0,0
63372,L56099,L,297.2,308.3,1743,26.9,74,0,0,0,0,0,0
